species,chromosome,type,chunks,length_kb
Carex_elata,OZ253303.1,gap,267,1335
Carex_elata,OZ253303.1,array,1,5
Carex_elata,OZ253303.1,gap,2,10
Carex_elata,OZ253303.1,array,2,10
Carex_elata,OZ253303.1,gap,367,1835
Carex_elata,OZ253303.1,array,4,20
Carex_elata,OZ253303.1,gap,416,2080
Carex_elata,OZ253303.1,array,8,40
Carex_elata,OZ253303.1,gap,29,145
Carex_elata,OZ253304.1,gap,6,30
Carex_elata,OZ253304.1,array,7,35
Carex_elata,OZ253304.1,gap,207,1035
Carex_elata,OZ253304.1,array,5,25
Carex_elata,OZ253304.1,gap,279,1395
Carex_elata,OZ253304.1,array,1,5
Carex_elata,OZ253304.1,gap,1,5
Carex_elata,OZ253304.1,array,6,30
Carex_elata,OZ253304.1,gap,252,1260
Carex_elata,OZ253304.1,array,5,25
Carex_elata,OZ253304.1,gap,12,60
Carex_elata,OZ253304.1,array,4,20
Carex_elata,OZ253304.1,gap,290,1450
Carex_elata,OZ253304.1,array,5,25
Carex_elata,OZ253304.1,gap,418,2090
Carex_elata,OZ253304.1,array,4,20
Carex_elata,OZ253304.1,gap,52,260
Carex_elata,OZ253305.1,gap,21,105
Carex_elata,OZ253305.1,array,8,40
Carex_elata,OZ253305.1,gap,55,275
Carex_elata,OZ253305.1,array,8,40
Carex_elata,OZ253305.1,gap,180,900
Carex_elata,OZ253305.1,array,5,25
Carex_elata,OZ253305.1,gap,58,290
Carex_elata,OZ253305.1,array,4,20
Carex_elata,OZ253305.1,gap,226,1130
Carex_elata,OZ253305.1,array,5,25
Carex_elata,OZ253305.1,gap,110,550
Carex_elata,OZ253305.1,array,7,35
Carex_elata,OZ253305.1,gap,136,680
Carex_elata,OZ253305.1,array,7,35
Carex_elata,OZ253305.1,gap,169,845
Carex_elata,OZ253305.1,array,8,40
Carex_elata,OZ253305.1,gap,186,930
Carex_elata,OZ253305.1,array,8,40
Carex_elata,OZ253305.1,gap,148,740
Carex_elata,OZ253305.1,array,3,15
Carex_elata,OZ253305.1,gap,73,365
Carex_elata,OZ253305.1,array,4,20
Carex_elata,OZ253305.1,gap,87,435
Carex_elata,OZ253306.1,gap,26,130
Carex_elata,OZ253306.1,array,3,15
Carex_elata,OZ253306.1,gap,1,5
Carex_elata,OZ253306.1,array,3,15
Carex_elata,OZ253306.1,gap,152,760
Carex_elata,OZ253306.1,array,6,30
Carex_elata,OZ253306.1,gap,354,1770
Carex_elata,OZ253306.1,array,6,30
Carex_elata,OZ253306.1,gap,440,2200
Carex_elata,OZ253306.1,array,5,25
Carex_elata,OZ253306.1,gap,333,1665
Carex_elata,OZ253306.1,array,3,15
Carex_elata,OZ253306.1,gap,163,815
Carex_elata,OZ253307.1,gap,1116,5580
Carex_elata,OZ253307.1,array,4,20
Carex_elata,OZ253307.1,gap,346,1730
Carex_elata,OZ253308.1,gap,4,20
Carex_elata,OZ253308.1,array,6,30
Carex_elata,OZ253308.1,gap,219,1095
Carex_elata,OZ253308.1,array,6,30
Carex_elata,OZ253308.1,gap,214,1070
Carex_elata,OZ253308.1,array,1,5
Carex_elata,OZ253308.1,gap,1,5
Carex_elata,OZ253308.1,array,4,20
Carex_elata,OZ253308.1,gap,174,870
Carex_elata,OZ253308.1,array,5,25
Carex_elata,OZ253308.1,gap,228,1140
Carex_elata,OZ253308.1,array,5,25
Carex_elata,OZ253308.1,gap,378,1890
Carex_elata,OZ253308.1,array,1,5
Carex_elata,OZ253308.1,gap,1,5
Carex_elata,OZ253308.1,array,6,30
Carex_elata,OZ253308.1,gap,176,880
Carex_elata,OZ253308.1,array,9,45
Carex_elata,OZ253308.1,gap,1,5
Carex_elata,OZ253309.1,gap,401,2005
Carex_elata,OZ253309.1,array,1,5
Carex_elata,OZ253309.1,gap,755,3775
Carex_elata,OZ253309.1,array,4,20
Carex_elata,OZ253309.1,gap,1,5
Carex_elata,OZ253309.1,array,1,5
Carex_elata,OZ253309.1,gap,269,1345
Carex_elata,OZ253310.1,gap,1,5
Carex_elata,OZ253310.1,array,7,35
Carex_elata,OZ253310.1,gap,104,520
Carex_elata,OZ253310.1,array,3,15
Carex_elata,OZ253310.1,gap,97,485
Carex_elata,OZ253310.1,array,7,35
Carex_elata,OZ253310.1,gap,111,555
Carex_elata,OZ253310.1,array,5,25
Carex_elata,OZ253310.1,gap,147,735
Carex_elata,OZ253310.1,array,4,20
Carex_elata,OZ253310.1,gap,2,10
Carex_elata,OZ253310.1,array,2,10
Carex_elata,OZ253310.1,gap,308,1540
Carex_elata,OZ253310.1,array,5,25
Carex_elata,OZ253310.1,gap,247,1235
Carex_elata,OZ253310.1,array,7,35
Carex_elata,OZ253310.1,gap,129,645
Carex_elata,OZ253310.1,array,9,45
Carex_elata,OZ253310.1,gap,201,1005
Carex_elata,OZ253310.1,array,9,45
Carex_elata,OZ253310.1,gap,6,30
Carex_elata,OZ253311.1,gap,39,195
Carex_elata,OZ253311.1,array,3,15
Carex_elata,OZ253311.1,gap,155,775
Carex_elata,OZ253311.1,array,5,25
Carex_elata,OZ253311.1,gap,263,1315
Carex_elata,OZ253311.1,array,2,10
Carex_elata,OZ253311.1,gap,766,3830
Carex_elata,OZ253311.1,array,4,20
Carex_elata,OZ253311.1,gap,2,10
Carex_elata,OZ253311.1,array,2,10
Carex_elata,OZ253311.1,gap,147,735
Carex_elata,OZ253312.1,gap,279,1395
Carex_elata,OZ253312.1,array,3,15
Carex_elata,OZ253312.1,gap,502,2510
Carex_elata,OZ253312.1,array,1,5
Carex_elata,OZ253312.1,gap,173,865
Carex_elata,OZ253312.1,array,3,15
Carex_elata,OZ253312.1,gap,217,1085
Carex_elata,OZ253313.1,gap,172,860
Carex_elata,OZ253313.1,array,5,25
Carex_elata,OZ253313.1,gap,193,965
Carex_elata,OZ253313.1,array,1,5
Carex_elata,OZ253313.1,gap,558,2790
Carex_elata,OZ253313.1,array,6,30
Carex_elata,OZ253313.1,gap,151,755
Carex_elata,OZ253314.1,gap,41,205
Carex_elata,OZ253314.1,array,3,15
Carex_elata,OZ253314.1,gap,19,95
Carex_elata,OZ253314.1,array,3,15
Carex_elata,OZ253314.1,gap,9,45
Carex_elata,OZ253314.1,array,3,15
Carex_elata,OZ253314.1,gap,475,2375
Carex_elata,OZ253315.1,gap,18,90
Carex_elata,OZ253315.1,array,3,15
Carex_elata,OZ253315.1,gap,16,80
Carex_elata,OZ253315.1,array,5,25
Carex_elata,OZ253315.1,gap,511,2555
Trichophorum_cespitosum,OZ238269.1,gap,208,1040
Trichophorum_cespitosum,OZ238269.1,array,2,10
Trichophorum_cespitosum,OZ238269.1,gap,414,2070
Trichophorum_cespitosum,OZ238269.1,array,2,10
Trichophorum_cespitosum,OZ238269.1,gap,342,1710
Trichophorum_cespitosum,OZ238269.1,array,1,5
Trichophorum_cespitosum,OZ238269.1,gap,705,3525
Trichophorum_cespitosum,OZ238269.1,array,3,15
Trichophorum_cespitosum,OZ238269.1,gap,119,595
Trichophorum_cespitosum,OZ238269.1,array,1,5
Trichophorum_cespitosum,OZ238269.1,gap,116,580
Trichophorum_cespitosum,OZ238270.1,gap,56,280
Trichophorum_cespitosum,OZ238270.1,array,2,10
Trichophorum_cespitosum,OZ238270.1,gap,48,240
Trichophorum_cespitosum,OZ238270.1,array,5,25
Trichophorum_cespitosum,OZ238270.1,gap,59,295
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,94,470
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,113,565
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,39,195
Trichophorum_cespitosum,OZ238270.1,array,4,20
Trichophorum_cespitosum,OZ238270.1,gap,136,680
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,134,670
Trichophorum_cespitosum,OZ238270.1,array,2,10
Trichophorum_cespitosum,OZ238270.1,gap,168,840
Trichophorum_cespitosum,OZ238270.1,array,4,20
Trichophorum_cespitosum,OZ238270.1,gap,113,565
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,139,695
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,15,75
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,1,5
Trichophorum_cespitosum,OZ238270.1,array,2,10
Trichophorum_cespitosum,OZ238270.1,gap,4,20
Trichophorum_cespitosum,OZ238270.1,array,3,15
Trichophorum_cespitosum,OZ238270.1,gap,21,105
Trichophorum_cespitosum,OZ238270.1,array,2,10
Trichophorum_cespitosum,OZ238270.1,gap,12,60
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,19,95
Trichophorum_cespitosum,OZ238270.1,array,4,20
Trichophorum_cespitosum,OZ238270.1,gap,89,445
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,123,615
Trichophorum_cespitosum,OZ238270.1,array,5,25
Trichophorum_cespitosum,OZ238270.1,gap,175,875
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,112,560
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,12,60
Trichophorum_cespitosum,OZ238270.1,array,1,5
Trichophorum_cespitosum,OZ238270.1,gap,162,810
Trichophorum_cespitosum,OZ238271.1,gap,513,2565
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,2,10
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,32,160
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,5,25
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,30,150
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,15,75
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,19,95
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,194,970
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,277,1385
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,20,100
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,105,525
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,10,50
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,312,1560
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,67,335
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,1,5
Trichophorum_cespitosum,OZ238271.1,array,1,5
Trichophorum_cespitosum,OZ238271.1,gap,58,290
Trichophorum_cespitosum,OZ238271.1,array,2,10
Trichophorum_cespitosum,OZ238271.1,gap,142,710
Trichophorum_cespitosum,OZ238272.1,gap,56,280
Trichophorum_cespitosum,OZ238272.1,array,1,5
Trichophorum_cespitosum,OZ238272.1,gap,18,90
Trichophorum_cespitosum,OZ238272.1,array,2,10
Trichophorum_cespitosum,OZ238272.1,gap,274,1370
Trichophorum_cespitosum,OZ238272.1,array,3,15
Trichophorum_cespitosum,OZ238272.1,gap,1079,5395
Trichophorum_cespitosum,OZ238272.1,array,1,5
Trichophorum_cespitosum,OZ238272.1,gap,37,185
Trichophorum_cespitosum,OZ238272.1,array,1,5
Trichophorum_cespitosum,OZ238272.1,gap,304,1520
Trichophorum_cespitosum,OZ238273.1,gap,230,1150
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,34,170
Trichophorum_cespitosum,OZ238273.1,array,4,20
Trichophorum_cespitosum,OZ238273.1,gap,343,1715
Trichophorum_cespitosum,OZ238273.1,array,1,5
Trichophorum_cespitosum,OZ238273.1,gap,21,105
Trichophorum_cespitosum,OZ238273.1,array,4,20
Trichophorum_cespitosum,OZ238273.1,gap,239,1195
Trichophorum_cespitosum,OZ238273.1,array,1,5
Trichophorum_cespitosum,OZ238273.1,gap,190,950
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,2,10
Trichophorum_cespitosum,OZ238273.1,array,7,35
Trichophorum_cespitosum,OZ238273.1,gap,2,10
Trichophorum_cespitosum,OZ238273.1,array,7,35
Trichophorum_cespitosum,OZ238273.1,gap,16,80
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,23,115
Trichophorum_cespitosum,OZ238273.1,array,3,15
Trichophorum_cespitosum,OZ238273.1,gap,1,5
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,5,25
Trichophorum_cespitosum,OZ238273.1,array,5,25
Trichophorum_cespitosum,OZ238273.1,gap,4,20
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,26,130
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,185,925
Trichophorum_cespitosum,OZ238273.1,array,3,15
Trichophorum_cespitosum,OZ238273.1,gap,99,495
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,171,855
Trichophorum_cespitosum,OZ238273.1,array,2,10
Trichophorum_cespitosum,OZ238273.1,gap,3,15
Trichophorum_cespitosum,OZ238274.1,gap,56,280
Trichophorum_cespitosum,OZ238274.1,array,2,10
Trichophorum_cespitosum,OZ238274.1,gap,131,655
Trichophorum_cespitosum,OZ238274.1,array,2,10
Trichophorum_cespitosum,OZ238274.1,gap,48,240
Trichophorum_cespitosum,OZ238274.1,array,2,10
Trichophorum_cespitosum,OZ238274.1,gap,98,490
Trichophorum_cespitosum,OZ238274.1,array,4,20
Trichophorum_cespitosum,OZ238274.1,gap,69,345
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,63,315
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,1,5
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,66,330
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,73,365
Trichophorum_cespitosum,OZ238274.1,array,2,10
Trichophorum_cespitosum,OZ238274.1,gap,171,855
Trichophorum_cespitosum,OZ238274.1,array,3,15
Trichophorum_cespitosum,OZ238274.1,gap,65,325
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,339,1695
Trichophorum_cespitosum,OZ238274.1,array,2,10
Trichophorum_cespitosum,OZ238274.1,gap,94,470
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,271,1355
Trichophorum_cespitosum,OZ238274.1,array,1,5
Trichophorum_cespitosum,OZ238274.1,gap,3,15
Trichophorum_cespitosum,OZ238275.1,array,2,10
Trichophorum_cespitosum,OZ238275.1,gap,126,630
Trichophorum_cespitosum,OZ238275.1,array,3,15
Trichophorum_cespitosum,OZ238275.1,gap,33,165
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,148,740
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,267,1335
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,232,1160
Trichophorum_cespitosum,OZ238275.1,array,4,20
Trichophorum_cespitosum,OZ238275.1,gap,160,800
Trichophorum_cespitosum,OZ238275.1,array,2,10
Trichophorum_cespitosum,OZ238275.1,gap,237,1185
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,41,205
Trichophorum_cespitosum,OZ238275.1,array,2,10
Trichophorum_cespitosum,OZ238275.1,gap,50,250
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,11,55
Trichophorum_cespitosum,OZ238275.1,array,2,10
Trichophorum_cespitosum,OZ238275.1,gap,83,415
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,19,95
Trichophorum_cespitosum,OZ238275.1,array,1,5
Trichophorum_cespitosum,OZ238275.1,gap,139,695
Trichophorum_cespitosum,OZ238276.1,gap,184,920
Trichophorum_cespitosum,OZ238276.1,array,1,5
Trichophorum_cespitosum,OZ238276.1,gap,12,60
Trichophorum_cespitosum,OZ238276.1,array,2,10
Trichophorum_cespitosum,OZ238276.1,gap,744,3720
Trichophorum_cespitosum,OZ238276.1,array,2,10
Trichophorum_cespitosum,OZ238276.1,gap,260,1300
Trichophorum_cespitosum,OZ238276.1,array,3,15
Trichophorum_cespitosum,OZ238276.1,gap,353,1765
Trichophorum_cespitosum,OZ238277.1,gap,480,2400
Trichophorum_cespitosum,OZ238277.1,array,2,10
Trichophorum_cespitosum,OZ238277.1,gap,138,690
Trichophorum_cespitosum,OZ238277.1,array,1,5
Trichophorum_cespitosum,OZ238277.1,gap,27,135
Trichophorum_cespitosum,OZ238277.1,array,7,35
Trichophorum_cespitosum,OZ238277.1,gap,172,860
Trichophorum_cespitosum,OZ238277.1,array,2,10
Trichophorum_cespitosum,OZ238277.1,gap,138,690
Trichophorum_cespitosum,OZ238277.1,array,1,5
Trichophorum_cespitosum,OZ238277.1,gap,126,630
Trichophorum_cespitosum,OZ238277.1,array,1,5
Trichophorum_cespitosum,OZ238277.1,gap,99,495
Trichophorum_cespitosum,OZ238277.1,array,1,5
Trichophorum_cespitosum,OZ238277.1,gap,354,1770
Trichophorum_cespitosum,OZ238278.1,gap,4,20
Trichophorum_cespitosum,OZ238278.1,array,2,10
Trichophorum_cespitosum,OZ238278.1,gap,195,975
Trichophorum_cespitosum,OZ238278.1,array,2,10
Trichophorum_cespitosum,OZ238278.1,gap,218,1090
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,154,770
Trichophorum_cespitosum,OZ238278.1,array,4,20
Trichophorum_cespitosum,OZ238278.1,gap,100,500
Trichophorum_cespitosum,OZ238278.1,array,2,10
Trichophorum_cespitosum,OZ238278.1,gap,69,345
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,144,720
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,234,1170
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,10,50
Trichophorum_cespitosum,OZ238278.1,array,3,15
Trichophorum_cespitosum,OZ238278.1,gap,48,240
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,76,380
Trichophorum_cespitosum,OZ238278.1,array,4,20
Trichophorum_cespitosum,OZ238278.1,gap,45,225
Trichophorum_cespitosum,OZ238278.1,array,1,5
Trichophorum_cespitosum,OZ238278.1,gap,215,1075
Trichophorum_cespitosum,OZ238279.1,gap,240,1200
Trichophorum_cespitosum,OZ238279.1,array,2,10
Trichophorum_cespitosum,OZ238279.1,gap,160,800
Trichophorum_cespitosum,OZ238279.1,array,1,5
Trichophorum_cespitosum,OZ238279.1,gap,594,2970
Trichophorum_cespitosum,OZ238279.1,array,3,15
Trichophorum_cespitosum,OZ238279.1,gap,56,280
Trichophorum_cespitosum,OZ238279.1,array,1,5
Trichophorum_cespitosum,OZ238279.1,gap,158,790
Trichophorum_cespitosum,OZ238279.1,array,5,25
Trichophorum_cespitosum,OZ238279.1,gap,291,1455
Trichophorum_cespitosum,OZ238279.1,array,1,5
Trichophorum_cespitosum,OZ238279.1,gap,5,25
Trichophorum_cespitosum,OZ238279.1,array,2,10
Trichophorum_cespitosum,OZ238279.1,gap,1,5
Trichophorum_cespitosum,OZ238280.1,gap,230,1150
Trichophorum_cespitosum,OZ238280.1,array,2,10
Trichophorum_cespitosum,OZ238280.1,gap,126,630
Trichophorum_cespitosum,OZ238280.1,array,1,5
Trichophorum_cespitosum,OZ238280.1,gap,1021,5105
Trichophorum_cespitosum,OZ238280.1,array,1,5
Trichophorum_cespitosum,OZ238280.1,gap,9,45
Trichophorum_cespitosum,OZ238280.1,array,1,5
Trichophorum_cespitosum,OZ238280.1,gap,97,485
Trichophorum_cespitosum,OZ238281.1,gap,44,220
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,92,460
Trichophorum_cespitosum,OZ238281.1,array,2,10
Trichophorum_cespitosum,OZ238281.1,gap,14,70
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,66,330
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,136,680
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,371,1855
Trichophorum_cespitosum,OZ238281.1,array,2,10
Trichophorum_cespitosum,OZ238281.1,gap,170,850
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,72,360
Trichophorum_cespitosum,OZ238281.1,array,4,20
Trichophorum_cespitosum,OZ238281.1,gap,1,5
Trichophorum_cespitosum,OZ238281.1,array,1,5
Trichophorum_cespitosum,OZ238281.1,gap,476,2380
Trichophorum_cespitosum,OZ238282.1,gap,644,3220
Trichophorum_cespitosum,OZ238282.1,array,2,10
Trichophorum_cespitosum,OZ238282.1,gap,125,625
Trichophorum_cespitosum,OZ238282.1,array,1,5
Trichophorum_cespitosum,OZ238282.1,gap,350,1750
Trichophorum_cespitosum,OZ238282.1,array,2,10
Trichophorum_cespitosum,OZ238282.1,gap,32,160
Trichophorum_cespitosum,OZ238282.1,array,1,5
Trichophorum_cespitosum,OZ238282.1,gap,217,1085
Trichophorum_cespitosum,OZ238282.1,array,1,5
Trichophorum_cespitosum,OZ238282.1,gap,47,235
Trichophorum_cespitosum,OZ238283.1,gap,238,1190
Trichophorum_cespitosum,OZ238283.1,array,2,10
Trichophorum_cespitosum,OZ238283.1,gap,83,415
Trichophorum_cespitosum,OZ238283.1,array,1,5
Trichophorum_cespitosum,OZ238283.1,gap,4,20
Trichophorum_cespitosum,OZ238283.1,array,2,10
Trichophorum_cespitosum,OZ238283.1,gap,111,555
Trichophorum_cespitosum,OZ238283.1,array,2,10
Trichophorum_cespitosum,OZ238283.1,gap,138,690
Trichophorum_cespitosum,OZ238283.1,array,3,15
Trichophorum_cespitosum,OZ238283.1,gap,177,885
Trichophorum_cespitosum,OZ238283.1,array,1,5
Trichophorum_cespitosum,OZ238283.1,gap,134,670
Trichophorum_cespitosum,OZ238283.1,array,1,5
Trichophorum_cespitosum,OZ238283.1,gap,5,25
Trichophorum_cespitosum,OZ238283.1,array,2,10
Trichophorum_cespitosum,OZ238283.1,gap,344,1720
Trichophorum_cespitosum,OZ238283.1,array,4,20
Trichophorum_cespitosum,OZ238283.1,gap,47,235
Trichophorum_cespitosum,OZ238283.1,array,2,10
Trichophorum_cespitosum,OZ238283.1,gap,23,115
Trichophorum_cespitosum,OZ238283.1,array,1,5
Trichophorum_cespitosum,OZ238283.1,gap,87,435
Trichophorum_cespitosum,OZ238284.1,gap,145,725
Trichophorum_cespitosum,OZ238284.1,array,2,10
Trichophorum_cespitosum,OZ238284.1,gap,2,10
Trichophorum_cespitosum,OZ238284.1,array,3,15
Trichophorum_cespitosum,OZ238284.1,gap,613,3065
Trichophorum_cespitosum,OZ238284.1,array,1,5
Trichophorum_cespitosum,OZ238284.1,gap,250,1250
Trichophorum_cespitosum,OZ238284.1,array,2,10
Trichophorum_cespitosum,OZ238284.1,gap,2,10
Trichophorum_cespitosum,OZ238284.1,array,2,10
Trichophorum_cespitosum,OZ238284.1,gap,101,505
Trichophorum_cespitosum,OZ238284.1,array,2,10
Trichophorum_cespitosum,OZ238284.1,gap,16,80
Trichophorum_cespitosum,OZ238284.1,array,3,15
Trichophorum_cespitosum,OZ238284.1,gap,267,1335
Trichophorum_cespitosum,OZ238285.1,gap,16,80
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,76,380
Trichophorum_cespitosum,OZ238285.1,array,2,10
Trichophorum_cespitosum,OZ238285.1,gap,53,265
Trichophorum_cespitosum,OZ238285.1,array,3,15
Trichophorum_cespitosum,OZ238285.1,gap,4,20
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,37,185
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,189,945
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,61,305
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,100,500
Trichophorum_cespitosum,OZ238285.1,array,2,10
Trichophorum_cespitosum,OZ238285.1,gap,246,1230
Trichophorum_cespitosum,OZ238285.1,array,2,10
Trichophorum_cespitosum,OZ238285.1,gap,19,95
Trichophorum_cespitosum,OZ238285.1,array,4,20
Trichophorum_cespitosum,OZ238285.1,gap,160,800
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,141,705
Trichophorum_cespitosum,OZ238285.1,array,2,10
Trichophorum_cespitosum,OZ238285.1,gap,86,430
Trichophorum_cespitosum,OZ238285.1,array,1,5
Trichophorum_cespitosum,OZ238285.1,gap,198,990
Trichophorum_cespitosum,OZ238286.1,gap,2,10
Trichophorum_cespitosum,OZ238286.1,array,1,5
Trichophorum_cespitosum,OZ238286.1,gap,75,375
Trichophorum_cespitosum,OZ238286.1,array,1,5
Trichophorum_cespitosum,OZ238286.1,gap,28,140
Trichophorum_cespitosum,OZ238286.1,array,1,5
